ID^Name^Gender^Ancestry^Class^Subclass^Level^CR^Role^Faction^Region^Settlement^Disposition^AC^HP^Main_Attack^Attack_Bonus^Damage^Key_Spells^Constellation^Notable_Items^First_Met^Speech_Quirks
SL-00004^Manneo Whitlock^Γυναίκα^Goliath^Fighter^-^2^1/4^Σκοπός^Guardians^Thundermount^Anvil Head (SET-035)^Ουδέτερη^17^23^Greatsword^+5^2d6+3 τέμνον^-^-^βαρίδια ρίψης; χρονόμετρο έκρηξης, ακόμα κουρδισμένο; συντεταγμένες προς ένα άγνωστο από τα 108 Wonders^Κάθεται πάνω σε σωρό μπάζων, τρώει, και κοιτάει το στόμιο ενός shaft.^Μιλάει γρήγορα όταν λέει ψέματα και αργά όταν λέει αλήθεια, και το ξέρει.
SL-00012^Rhys Hollis^Άνδρας^Half-Elf^Artificer^Armorer^7^3^Ιχνηλάτης θηρίων^Thundermount Guild^Thundermount^Anvil Head (SET-035)^Ουδέτερος^17^77^Steel Defender + warhammer^+7^1d8+4 τέμνον^Catapult; Absorb Elements; Invisibility; Faerie Fire^-^πρωτότυπο που δεν δούλεψε ποτέ; κομμάτι λιωμένης ράγας; κατάστιχο με κωδικοποιημένα όλα τα χρέη της κάτω πόλης^Φράζει την είσοδο ενός shaft με το σώμα του, λέει στο συνεργείο να πάει σπίτι και αρνείται να εξηγήσει.^Έχει μάθει να χαμηλώνει τη φωνή του όταν λέει κάτι αληθινό.
SL-02989^Hana Sable^Γυναίκα^Human^Wizard^School of Abjuration^4^1^Φύλακας φανού σήματος^Thundermount Guild^Thundermount^Deep Cut (SET-027)^Ουδέτερη^11^29^Fire Bolt^+5^110 fire^Grease; Magic Missile; Sleep; Detect Magic^-^κιμωλίες σε επτά χρώματα; χρονόμετρο έκρηξης, ακόμα κουρδισμένο; σύμβολο ενός Circle που δεν συνεδριάζει πια^Ξεχωρίζει μετάλλευμα σε δύο σωρούς και αρνείται να εξηγήσει τον δεύτερο.^Χρησιμοποιεί τον τύπο ευγενείας με όλους, ακόμα και με παιδιά και ζώα.
SL-02995^Garrow Ingram^Άνδρας^Human^Fighter^Champion^9^5^Χειριστής θηρίων^Independent^Thundermount^Anvil Head (SET-035)^Ουδέτερος^19^94^Longbow^+9^1d8+5 διατρητικό^-^-^βραχιόλι που σταματάει λεπίδα και το δείχνει; κεντρικό κλειδί των shafts; σελίδα σκισμένη από πολύ παλιότερο βιβλίο^Σημαδεύει ένα δοκάρι με κιμωλία και μετά το ξανασημαδεύει διαφορετικά.^Βραχνιάζει μέσα σε μια ώρα κουβέντας και μοιράζει τις προτάσεις του ανάλογα.
SL-02998^Tarhun Prendergast^Άνδρας^Dragonborn^Fighter^Eldritch Knight^13^8^Φύλακας του βάλτου^Thundermount Guild^Thundermount^Deep Cut (SET-027)^Ουδέτερος^19^170^Longbow^+10^1d8+5 διατρητικό^-^-^Guardian halberd; κεντρικό κλειδί των shafts; χάρτης με ένα σημείο κυκλωμένο και χωρίς ετικέτα^Κουβαλάει λάμπα σε ένα shaft που όλοι οι άλλοι έχουν εγκαταλείψει.^Χρησιμοποιεί αργκό του σώματος για μέλη και τραύματα και βρίσκει τις απλές λέξεις ναζιάρικες.
SL-03002^Ash Quillon^Άνδρας^Half-Orc^Cleric^Grave Domain^7^4^Φύλακας των τραγουδιών^Thundermount Guild^Thundermount^Anvil Head (SET-035)^Ουδέτερος^17^60^Mace^+7^1d6+4 θλαστικό^Cure Wounds; Silence; Lesser Restoration; Bless^-^τελετουργικό δρεπάνι; σφραγισμένο assay με αδύνατη ένδειξη; συντεταγμένες προς ένα άγνωστο από τα 108 Wonders^Πίνει μόνος σε ταβέρνα γεμάτη με το δικό του συνεργείο.^Γελάει με τα ίδια του τα αστεία έναν χτύπο πριν τα πει.
SL-03005^Teodor Ambry^Άνδρας^Human^Cleric^Grave Domain^9^6^Πιλότος πάγου^Independent^Thundermount^Anvil Head (SET-035)^Φιλικός^17^86^Warhammer^+9^1d8+5 θλαστικό^Shield of Faith; Healing Word; Lesser Restoration; Spiritual Weapon^-^ιερό σύμβολο λειασμένο από τη χρήση; σφραγισμένο assay με αδύνατη ένδειξη; οδηγίες για μια τελετή, σε μετάφραση, με το τελευταίο βήμα να λείπει^Στέκεται εντελώς ακίνητος σε μια στοά, ακούγοντας, και κάνει νόημα για ησυχία.^Μετράει τις λέξεις του και ξοδεύει καμιά τριανταριά τη μέρα· για τα υπόλοιπα νεύει και χειρονομεί.
SL-03010^Verna Merrick^Γυναίκα^Halfling^Warlock^The Fiend^17^12^Φύλακας της κοιλάδας^Thundermount Guild^Thundermount^Deep Cut (SET-027)^Ουδέτερη^15^197^Eldritch Blast^+11^4 δέσμες, 1d10+5 force η καθεμία^Darkness; Forcecage; Shatter; Hunger of Hadar^-^κλειδί που δεν ξεκλειδώνει τίποτα σε αυτόν τον κόσμο; λάμπα με ραγισμένο δοχείο; κλειδί τυλιγμένο σε ύφασμα, ποτέ χρησιμοποιημένο^Κόβει δείγμα crystalline και τσεπώνει το μισό.^Γρήγορη, υπερδιεγερμένη ομιλία· διακόπτει τον εαυτό της με διορθώσεις και παρενθέσεις.
SL-03012^Kuori Varsk^Γυναίκα^Goliath^Sorcerer^Clockwork Sorcery^10^6^Κλεπταποδόχος^Thundermount Guild^Thundermount^Anvil Head (SET-035)^Ουδέτερη^12^86^Ray of Frost^+9^2d8 cold^Twinned Haste; Mirror Image; Fireball; Magic Missile^-^focus από γυαλί καταιγίδας; σφραγισμένο assay με αδύνατη ένδειξη; χάρτης με ένα σημείο κυκλωμένο και χωρίς ετικέτα^Αρνείται να υπογράψει ένα assay που έχει ήδη διαβάσει.^Ψιθυρίζει εξ ορισμού· η ένταση ανεβαίνει μόνο όταν φοβάται.
SL-03018^Theron Farthing^Άνδρας^Half-Elf^Fighter^Champion^10^5^Ανιχνευτής^Thundermount Guild^Thundermount^Anvil Head (SET-035)^Ουδέτερος^18^106^Halberd^+9^1d10+5 τέμνον^-^-^κόρνα ρήγματος shield; λάμπα με ραγισμένο δοχείο; γράμμα που δεν στάλθηκε ποτέ^Κόβει δείγμα crystalline και τσεπώνει το μισό.^Απαντάει επαναλαμβάνοντας την ερώτηση, για να κερδίσει χρόνο.
SL-03034^Therai Meriden^Άνδρας^Tiefling^Bard^College of Dance^6^4^Μηχανικός τείχους^Thundermount Guild^Thundermount^Ore Adit (SET-025)^Ουδέτερος^16^47^Rapier^+7^1d8+4 διατρητικό^Healing Word; Hold Person; Enhance Ability; Charm Person^-^δέρμα τυμπάνου από θηρίο που έχει πια εξαφανιστεί; σφραγισμένο assay με αδύνατη ένδειξη; debt-token από τους Lifeweavers^Ανεβάζει κάτι βαρύ από ένα shaft πολύ αργά, μόνος.^Μεγάλες παύσεις πριν απαντήσει, σαν να επαληθεύει κάτι.
SL-03035^Bardryn Ravel^Γυναίκα^Dwarf^Monk^-^1^1/8^Βοηθός αρχειοφύλακα^Drifters^Thundermount^Anvil Head (SET-035)^Ουδέτερη^14^8^Unarmed Strike (Flurry)^+5^2 επιθέσεις, 1d8+3 θλαστικό^-^-^μπολ που έχει χρησιμοποιηθεί ως όπλο; χρονόμετρο έκρηξης, ακόμα κουρδισμένο; κατάστιχο με κωδικοποιημένα όλα τα χρέη της κάτω πόλης^Σημαδεύει ένα δοκάρι με κιμωλία και μετά το ξανασημαδεύει διαφορετικά.^Χρησιμοποιεί ναυτικούς όρους στη στεριά και αρνείται να πει πού τους έμαθε.
SL-03069^Ossa Cain^Γυναίκα^Human^Fighter^-^1^1/8^Θελήματα^Thundermount Guild^Thundermount^Deep Cut (SET-027)^Ουδέτερη^18^10^Halberd^+5^1d10+3 τέμνον^-^-^Thundermount crystalline longsword (+1); σφραγισμένο assay με αδύνατη ένδειξη; διαταγές που επέλεξε να μην ακολουθήσει^Μαθαίνει σε ένα συνεργείο ένα σήμα χτυπώντας πάνω σε ράγα.^Λέει «εμείς» για τις αποφάσεις και «εγώ» για τα λάθη.
SL-03071^Osric Fallowfield^Άνδρας^Human^Ranger^Gloom Stalker^4^1^Καθαριστής κόμβων^Thundermount Guild^Thundermount^Deep Cut (SET-027)^Ουδέτερος^14^37^Hand crossbow^+5^1d6+3 διατρητικό^Cure Wounds; Ensnaring Strike; Fog Cloud; Hunter's Mark^-^20 βέλη, 4 με αιχμή nanite; κεντρικό κλειδί των shafts; πορτρέτο κάποιου που το party θα συναντήσει αργότερα^Στέκεται εντελώς ακίνητος σε μια στοά, ακούγοντας, και κάνει νόημα για ησυχία.^Αργος και μετρημένος· δεν υψώνει ποτέ τη φωνή του και δεν επαναλαμβάνει.
SL-03072^Halda Netherby^Γυναίκα^Dwarf^Barbarian^Path of the Wild Heart^4^1^Νυχτερινή σκοπιά^Thundermount Guild^Thundermount^Deep Cut (SET-027)^Εχθρική^15^37^Greatsword^+5^2d6+3 τέμνον^-^-^επίδεσμοι γροθιάς σκληρυμένοι από παλιό αίμα; δείγμα πυρήνα με ετικέτα σε γραφικό χαρακτήρα που κανείς δεν αναγνωρίζει; shard με μήνυμα που δεν έχει παίξει ποτέ^Πετιέται έξω από ταβέρνα, γελώντας, κρατώντας ακόμα το ποτό κάποιου άλλου.^Μιλάει σε ενεστώτα για περασμένα γεγονότα· ένα αχνό στατικό κάτω από τις λέξεις.
SL-03081^Odo Nightingale^Άνδρας^Halfling^Wizard^School of Divination^7^4^Καπετάνιος συνοδείας^Drifters^Thundermount^Deep Cut (SET-027)^Φιλικός^12^56^Arcane Ray^+7^2d8 force^Detect Magic; Mirror Image; Grease; Scorching Ray^-^μηχανισμός με τα τρία φεγγάρια; δείγμα πυρήνα με ετικέτα σε γραφικό χαρακτήρα που κανείς δεν αναγνωρίζει; γραμμάτιο από faction που αρνείται ότι το εξέδωσε^Διαβάζει ένα ρήγμα με γυμνό χέρι κολλημένο στον βράχο.^Ψιθυρίζει εξ ορισμού· η ένταση ανεβαίνει μόνο όταν φοβάται.
SL-03082^Anakis Nightingale^Γυναίκα^Tiefling^Ranger^Gloom Stalker^8^4^Τεχνικός κόμβων^Thundermount Guild^Thundermount^Slag Shafttown (SET-033)^Εχθρική^15^75^Shortsword pair^+7^1d6+4 διατρητικό^Ensnaring Strike; Goodberry; Fog Cloud; Silence^-^παγίδες και σφυρίχτρα από κόκαλο; πρόγραμμα βάρδιας με τρία ονόματα διαγραμμένα; λίστα με έξι ονόματα, τα τέσσερα διαγραμμένα^Διαβάζει ένα ρήγμα με γυμνό χέρι κολλημένο στον βράχο.^Ξεκινάει κάθε ιστορία από τη μέση.
SL-03095^Lavinia Jessup^Γυναίκα^Halfling^Warlock^The Fiend^6^4^Ανιχνευτής^Thundermount Guild^Thundermount^Anvil Head (SET-035)^Εχθρική^15^58^Pact blade^+7^1d8+4 τέμνον^Armor of Agathys; Invisibility; Darkness; Dissonant Whispers^-^καθρέφτης που πρέπει να μένει σκεπασμένος; δείγμα πυρήνα με ετικέτα σε γραφικό χαρακτήρα που κανείς δεν αναγνωρίζει; κομμάτι συμβολαίου με τρεις υπογραφές και κανέναν όρο^Χτυπάει μετάλλευμα με ρυθμό που τελικά αποδεικνύεται σήμα.^Ψιθυρίζει εξ ορισμού· η ένταση ανεβαίνει μόνο όταν φοβάται.
SL-03117^Iados Harrow^Άνδρας^Tiefling^Ranger^Beast Master^3^1/2^Μαθητευόμενος εισπράκτορα^Thundermount Guild^Thundermount^Deep Cut (SET-027)^Ουδέτερος^14^22^Hand crossbow^+5^1d6+3 διατρητικό^Hunter's Mark; Goodberry; Fog Cloud; Cure Wounds^-^παγίδες και σφυρίχτρα από κόκαλο; πρόγραμμα βάρδιας με τρία ονόματα διαγραμμένα; μια χάρη που οφείλει κάποιος τον οποίο το party θα χρειαστεί^Κοιμάται στο στόμιο του shaft αντί να πάει σπίτι.^Απαγγέλλει τιμές, βάρη και αποστάσεις με απόλυτη ακρίβεια και ξεχνάει ονόματα ακαριαία.
SL-03121^Rurik Wardlow^Άνδρας^Dwarf^Cleric^Grave Domain^5^3^Αναγνώστης καταιγίδων^Independent^Thundermount^Deep Cut (SET-027)^Ουδέτερος^17^47^Warhammer^+7^1d8+4 θλαστικό^Silence; Healing Word; Aid; Lesser Restoration^-^ιερό σύμβολο λειασμένο από τη χρήση; σακί με ακατέργαστο crystalline ore; κατάστιχο με κωδικοποιημένα όλα τα χρέη της κάτω πόλης^Ξεχωρίζει μετάλλευμα σε δύο σωρούς και αρνείται να εξηγήσει τον δεύτερο.^Γελάει πριν ανακοινώσει άσχημα νέα και δεν μπορεί να το σταματήσει.
SL-03139^Iseult Marsh^Γυναίκα^Half-Elf^Fighter^Battle Master^7^3^Επικαλητής καταιγίδας^Guardians^Thundermount^Anvil Head (SET-035)^Ουδέτερη^20^80^Greatsword^+7^2d6+4 τέμνον^-^-^βραχιόλι που σταματάει λεπίδα και το δείχνει; δείγμα πυρήνα με ετικέτα σε γραφικό χαρακτήρα που κανείς δεν αναγνωρίζει; γράμμα που δεν στάλθηκε ποτέ^Ανασύρει ένα πτώμα από shaft χωρίς βοήθεια και χωρίς σχόλιο.^Καθαρίζει τον λαιμό της πριν από κάθε άρνηση, που κάνει τις αρνήσεις ορατές από μακριά.
SL-03146^Ulvi Jarrow^Γυναίκα^Orc^Rogue^Soulknife^8^4^Κλεπταποδόχος^Independent^Thundermount^Anvil Head (SET-035)^Φιλική^15^69^Dagger (Sneak Attack)^+7^1d4+4 + 4d6 διατρητικό^-^-^μάσκα πιο πολύ μπαλωμένη παρά φορεμένη; πρόγραμμα βάρδιας με τρία ονόματα διαγραμμένα; οδηγίες για μια τελετή, σε μετάφραση, με το τελευταίο βήμα να λείπει^Χτυπάει μετάλλευμα με ρυθμό που τελικά αποδεικνύεται σήμα.^Η προφορά της βαραίνει μόλις τον ρωτήσουν από πού είναι.
SL-03151^Ander Zell^Άνδρας^Half-Elf^Sorcerer^Aberrant Sorcery^5^3^Μηχανικός shield^Independent^Thundermount^Deep Cut (SET-027)^Ουδέτερος^13^40^Ray of Frost^+7^2d8 cold^Absorb Elements; Magic Missile; Misty Step; Hold Person^-^γάντι που κρύβει χέρι που δεν φαίνεται πια σωστό; σακί με ακατέργαστο crystalline ore; παιδικό γράμμα με παραλήπτη κάποιον του party^Κάθεται πάνω σε σωρό μπάζων, τρώει, και κοιτάει το στόμιο ενός shaft.^Δεν χρησιμοποιεί ποτέ ονόματα, μόνο «εσύ» και «αυτοί», ακόμα και για τους απόντες.
