ID^Name^Gender^Ancestry^Class^Subclass^Level^CR^Role^Faction^Region^Settlement^Disposition^AC^HP^Main_Attack^Attack_Bonus^Damage^Key_Spells^Constellation^Notable_Items^First_Met^Speech_Quirks
SL-00006^Bront Vantry^Άνδρας^Half-Orc^Fighter^-^1^1/8^Αρχάριος γιατρός^Independent^Datasphere's Reach^Ninth Cluster (SET-094)^Ουδέτερος^19^11^Greatsword^+5^2d6+3 τέμνον^-^-^ασπίδα με τρία διαφορετικά οικόσημα καρφωμένα το ένα πάνω στο άλλο; απομαγνητοφώνηση συνομιλίας που δεν έκανε; απόδειξη θανάτου που δεν έχει συμβεί ακόμα^Σκάβει ένα signal-shard από τοίχο με τεράστια υπομονή.^Μετράει ως το τρία ψιθυριστά πριν απαντήσει σε κάτι δύσκολο.
SL-00022^Orzad Quillon^Άνδρας^Orc^Rogue^Thief^9^5^Αναγνώστης καταιγίδων^Independent^Datasphere's Reach^Waking Terminus (SET-092)^Φιλικός^15^76^Dagger (Sneak Attack)^+9^1d4+5 + 5d6 διατρητικό^-^-^Veiled Lantern lockpicks; σταθμό βαθμονόμησης, ανεξήγητο; οδηγίες για μια τελετή, σε μετάφραση, με το τελευταίο βήμα να λείπει^Ανασύρει ένα signal-shard από ναυάγιο και το τσεπώνει πριν προλάβετε να ρωτήσετε.^Μιλάει για το μέλλον μόνο σε υποθετικό, ποτέ σε οριστική.
SL-00040^Aust Dross^Άνδρας^Elf^Warlock^-^2^1/4^Αγγελιοφόρος μηνυμάτων^Independent^Datasphere's Reach^Bright Relay (SET-089)^Φιλικός^13^21^Eldritch Blast^+5^1 δέσμες, 1d10+3 force η καθεμία^Dissonant Whispers; Charm Person; Hex; Arms of Hadar^-^μενταγιόν με στάχτινο στέμμα; shard που παίζει μία λέξη σε βρόχο; τίτλος ιδιοκτησίας για κτίριο που έχει κατεδαφιστεί^Σκάβει ένα signal-shard από τοίχο με τεράστια υπομονή.^Μιλάει αρκετά σιγά ώστε να σκύβει ο κόσμος, που είναι όλο το νόημα.
SL-01694^Eldeth Ravensmere^Γυναίκα^Dwarf^Rogue^Assassin^20^14^Εκτιμητής της Guild^Independent^Datasphere's Reach^Waking Terminus (SET-092)^Ουδέτερη^16^191^Dagger (Sneak Attack)^+11^1d4+5 + 10d6 διατρητικό^-^-^hand crossbow με πτυσσόμενο κοντάκι; θραύσμα κώδικα που ξαναγράφει τον εαυτό του; μια υπόσχεση, γραμμένη, με δύο μάρτυρες^Ακούει σήμα σε ακουστικό χωρίς ορατή πηγή.^Εκκωφαντική ένταση χωρίς ρύθμιση για εσωτερικό χώρο· αποκαλεί τους πάντες με τη δουλειά τους.
SL-01717^Bram Jarrow^Άνδρας^Human^Warlock^The Fiend^9^6^Πιλότος πάγου^New Grandia Authority^Datasphere's Reach^Index Relay (SET-086)^Φιλικός^16^88^Pact blade^+9^1d8+5 τέμνον^Counterspell; Summon Fiend; Hunger of Hadar; Arms of Hadar^-^κλειδί που δεν ξεκλειδώνει τίποτα σε αυτόν τον κόσμο; πλέγμα Cartographer 19 κόμβων; σπασμένη λεπίδα φυλαγμένη για την επιγραφή της^Ανταλλάσσει πληροφορία με πληροφορία, ξεκινώντας λέγοντάς σας κάτι αληθινό.^Αβίαστος και υπερβολικά ευγενικος· διατυπώνει κάθε απειλή ως ερώτηση.
SL-01724^Bekk Wardlow^Άνδρας^Human^Bard^College of Lore^6^4^Υπάλληλος επικηρύξεων^The Awakened^Datasphere's Reach^Bright Relay (SET-089)^Ουδέτερος^14^52^Rapier^+7^1d8+4 διατρητικό^Enhance Ability; Faerie Fire; Invisibility; Shatter^-^δέρμα τυμπάνου από θηρίο που έχει πια εξαφανιστεί; σταθμό βαθμονόμησης, ανεξήγητο; λίστα routes που δεν υπάρχουν πια^Κουβαλάει ένα shard που βουίζει και κάνει ότι δεν βουίζει.^Μιλάει σε πληθυντικό για τη δουλειά του, αν και δουλεύει μόνος.
SL-01725^Jessa Varsk^Γυναίκα^Half-Elf^Wizard^School of Abjuration^10^6^Κούριερ αρχείου^Independent^Datasphere's Reach^Silent Node (SET-091)^Φιλική^12^79^Ray of Frost^+9^2d8 cold^Detect Magic; Fireball; Sleep; Scorching Ray^-^θήκη με 5 scrolls; σταθμό βαθμονόμησης, ανεξήγητο; εικόνα σε shard, ενός τόπου που κανείς δεν αναγνωρίζει^Παρακολουθεί ένα νεκρό τερματικό σαν να πρόκειται να μιλήσει.^Δίνει οδηγίες με ορόσημα που δεν υπάρχουν πια.
SL-01740^Amriel Inglewood^Άνδρας^Aasimar^Warlock^The Archfey^15^10^Φύλακας του πάγου^The Awakened^Datasphere's Reach^Bright Relay (SET-089)^Εχθρικός^15^176^Eldritch Blast^+10^3 δέσμες, 1d10+5 force η καθεμία^Darkness; Invisibility; Hold Person; Dominate Monster^-^νεφρίτινο νόμισμα (σήμα Lord); shard που παίζει μία λέξη σε βρόχο; πορτρέτο κάποιου που το party θα συναντήσει αργότερα^Χαρτογραφεί ένα ερείπιο μετρώντας το με βήματα, δύο φορές, και βγάζει διαφορετικούς αριθμούς.^Ψιθυρίζει εξ ορισμού· η ένταση ανεβαίνει μόνο όταν φοβάται.
SL-01749^Galinndan Ashby^Άνδρας^Elf^Artificer^Battle Smith^17^11^Πρώτος των Awakened^Independent^Datasphere's Reach^Ninth Node (SET-090)^Ουδέτερος^20^182^Steel Defender + warhammer^+11^1d8+5 τέμνον^Freedom of Movement; Enhance Ability; Greater Restoration; Invisibility^-^εργαλειοθήκη που της λείπει ακριβώς ένα εργαλείο; Veiled Lantern signal-shard; παιδικό σχέδιο ενός αστερισμού που κανείς δεν βρίσκει^Ανασύρει ένα signal-shard από ναυάγιο και το τσεπώνει πριν προλάβετε να ρωτήσετε.^Η προφορά του βαραίνει μόλις τον ρωτήσουν από πού είναι.
SL-01750^Emberwork Kettering^Άνδρας^Awakened Construct^Artificer^Armorer^6^3^Τοπογράφος πεδίου^The Awakened^Datasphere's Reach^Ninth Node (SET-090)^Ουδέτερος^19^60^Steel Defender + warhammer^+7^1d8+4 τέμνον^Cure Wounds; Shield; Absorb Elements; Catapult^-^κιτ βαθμονόμησης shield-node; κλειδί κόμβου που δεν ταιριάζει σε τίποτα από όσα βρέθηκαν; εικόνα σε shard, ενός τόπου που κανείς δεν αναγνωρίζει^Περιμένει σε έναν κόμβο που ξύπνησε μόλις πλησιάσατε.^Χρησιμοποιεί λόγια γραμματική και χυδαίο λεξιλόγιο στην ίδια ανάσα.
SL-01753^Umka Yestermarch^Γυναίκα^Orc^Barbarian^Path of the World Tree^4^1^Καθαριστής τείχους^The Awakened^Datasphere's Reach^Bright Relay (SET-089)^Εχθρική^14^40^Greataxe^+5^1d12+3 τέμνον^-^-^γροθιές τυλιγμένες με αλυσίδα; κλειδί κόμβου που δεν ταιριάζει σε τίποτα από όσα βρέθηκαν; κατάστιχο με κωδικοποιημένα όλα τα χρέη της κάτω πόλης^Χαρτογραφεί ένα ερείπιο μετρώντας το με βήματα, δύο φορές, και βγάζει διαφορετικούς αριθμούς.^Επαναλαμβάνει ως ερώτηση το τελευταίο που της είπαν, κερδίζοντας ένα δευτερόλεπτο σκέψης.
SL-01754^Theron Fallowfield^Άνδρας^Half-Elf^Bard^College of Valor^11^7^Ανιχνευτής^Independent^Datasphere's Reach^Waking Terminus (SET-092)^Φιλικός^15^103^Rapier^+9^1d8+5 διατρητικό^Cutting Words; Dispel Magic; Enhance Ability; Invisibility^-^δέρμα τυμπάνου από θηρίο που έχει πια εξαφανιστεί; σταθμό βαθμονόμησης, ανεξήγητο; μια χάρη που οφείλει κάποιος τον οποίο το party θα χρειαστεί^Παρακολουθεί ένα νεκρό τερματικό σαν να πρόκειται να μιλήσει.^Βουβος από παιδί· χειρονομεί με άνεση και περιμένει να προλαβαίνετε.
SL-01765^Garret Glasswell^Άνδρας^Halfling^Fighter^Eldritch Knight^6^3^Επόπτης nanite^Independent^Datasphere's Reach^Fourth Array (SET-085)^Ουδέτερος^20^71^Greatsword^+7^2d6+4 τέμνον^-^-^σφυρίχτρα αξιωματικού σε φθαρμένο κορδόνι; απομαγνητοφώνηση συνομιλίας που δεν έκανε; απλήρωτη επικήρυξη για τέρας ήδη νεκρό^Χαρτογραφεί ένα ερείπιο μετρώντας το με βήματα, δύο φορές, και βγάζει διαφορετικούς αριθμούς.^Χρησιμοποιεί τις ίδιες τρεις βρισιές εναλλάξ και καμία άλλη.
SL-01778^Ruvik Lamphrey^Άνδρας^Dwarf^Druid^-^2^1/4^Οδηγός κάρου^Drifters^Datasphere's Reach^Fourth Array (SET-085)^Ουδέτερος^14^20^Produce Flame^+5^1d8+3 τέμνον^Faerie Fire; Thunderwave; Goodberry; Entangle^-^κέρατο ελαφιού σκαλισμένο με σεληνιακό ημερολόγιο; σταθμό βαθμονόμησης, ανεξήγητο; απόδειξη θανάτου που δεν έχει συμβεί ακόμα^Αρνείται να μπει σε ένα κτίριο και αρνείται να εξηγήσει γιατί.^Κλείνει κάθε πρόταση σαν να ζητάει άδεια.
SL-01785^Neth Meriden^Άνδρας^Tiefling^Sorcerer^Aberrant Sorcery^3^1/2^Φροντιστής σκύλων^The Awakened^Datasphere's Reach^Silent Node (SET-091)^Ουδέτερος^12^24^Chromatic Orb^+5^1d8 lightning^Chromatic Orb; Shield; Burning Hands; Absorb Elements^-^ασταθές focus που βουίζει κοντά σε shields; shard που παίζει μία λέξη σε βρόχο; κλειδί τυλιγμένο σε ύφασμα, ποτέ χρησιμοποιημένο^Μετράει επιζώντες μιας αποστολής που δεν έχει ακόμα αναφερθεί χαμένη.^Έχει μάθει να χαμηλώνει τη φωνή του όταν λέει κάτι αληθινό.
SL-01790^Sigrun Northwind^Γυναίκα^Dwarf^Warlock^-^2^1/4^Σταβλίτης^Independent^Datasphere's Reach^Ninth Node (SET-090)^Ουδέτερη^15^17^Pact blade^+5^1d8+3 τέμνον^Hex; Arms of Hadar; Dissonant Whispers; Charm Person^-^περγαμηνή συμβολαίου με άθικτη σφραγίδα Lord; απομαγνητοφώνηση συνομιλίας που δεν έκανε; λίστα routes που δεν υπάρχουν πια^Σκάβει ένα signal-shard από τοίχο με τεράστια υπομονή.^Χρησιμοποιεί τον τύπο ευγενείας με όλους, ακόμα και με παιδιά και ζώα.
SL-01795^Elka Thornbury^Γυναίκα^Orc^Fighter^Psi Warrior^9^5^Καπετάνιος συνοδείας^The Awakened^Datasphere's Reach^Ninth Node (SET-090)^Εχθρική^18^109^Longsword^+9^1d8+5 τέμνον^-^-^κόρνα ρήγματος shield; θραύσμα κώδικα που ξαναγράφει τον εαυτό του; βιβλιάριο μερίδων με εγγραφές σε δύο χέρια^Ανασύρει ένα signal-shard από ναυάγιο και το τσεπώνει πριν προλάβετε να ρωτήσετε.^Μιλάει ελάχιστα· όταν το κάνει, η φωνή είναι πιο νεανική απ' ό,τι περιμένατε και ενοχλείται που το προσέξατε.
SL-01815^Kosh Halloway^Άνδρας^Tiefling^Druid^-^1^1/8^Φροντιστής σκύλων^Drifters^Datasphere's Reach^Fourth Array (SET-085)^Φιλικός^14^10^Starry Form (The Long Shot)^+5^1d8+3 radiant^Goodberry; Faerie Fire; Healing Word; Entangle^-^σακούλι σπόρων που κανείς δεν αναγνωρίζει; κλειδί κόμβου που δεν ταιριάζει σε τίποτα από όσα βρέθηκαν; παιδικό σχέδιο ενός αστερισμού που κανείς δεν βρίσκει^Ακούει σήμα σε ακουστικό χωρίς ορατή πηγή.^Γρήγορη, υπερδιεγερμένη ομιλία· διακόπτει τον εαυτό του με διορθώσεις και παρενθέσεις.
SL-01827^Kestrel Orlow^Γυναίκα^Human^Paladin^Oath of the Ancients^16^10^Επόπτης κόμβων^The Awakened^Datasphere's Reach^Bright Relay (SET-089)^Ουδέτερη^20^181^Greatsword (Divine Smite)^+10^2d6+5 + 2d8 radiant^Magic Weapon; Banishment; Crusader's Mantle; Haste^-^ασπίδα με μισοσβησμένο οικόσημο; θραύσμα κώδικα που ξαναγράφει τον εαυτό του; σύμβολο ενός Circle που δεν συνεδριάζει πια^Ανασύρει ένα signal-shard από ναυάγιο και το τσεπώνει πριν προλάβετε να ρωτήσετε.^Δεν μπορεί να ψιθυρίσει· ο ψίθυρός της ακούγεται πιο μακριά από την κανονική της φωνή.
SL-01850^Lys Netherby^Γυναίκα^Human^Bard^College of Dance^6^4^Κοσκινιστής στάχτης^Independent^Datasphere's Reach^Ninth Cluster (SET-094)^Ουδέτερη^14^54^Shortsword^+7^1d6+4 διατρητικό^Suggestion; Enhance Ability; Healing Word; Faerie Fire^-^το μοναδικό γραπτό αντίγραφο ενός route-song; απομαγνητοφώνηση συνομιλίας που δεν έκανε; συντεταγμένες προς ένα άγνωστο από τα 108 Wonders^Κουβαλάει ένα shard που βουίζει και κάνει ότι δεν βουίζει.^Σφυρίζει ελαφρά στα σίγμα από ένα δόντι που δεν αντικατέστησε ποτέ.
SL-01851^Cael Inchcape^Άνδρας^Human^Rogue^Assassin^3^1/2^Λυχνοκόπος^The Awakened^Datasphere's Reach^Bright Relay (SET-089)^Φιλικός^14^25^Hand crossbow (Sneak Attack)^+5^1d6+3 + 2d6 διατρητικό^-^-^Veiled Lantern lockpicks; κλειδί κόμβου που δεν ταιριάζει σε τίποτα από όσα βρέθηκαν; λίστα routes που δεν υπάρχουν πια^Ακούει σήμα σε ακουστικό χωρίς ορατή πηγή.^Σφυρίζει ελαφρά στα σίγμα από ένα δόντι που δεν αντικατέστησε ποτέ.
SL-01861^Torinn Ulverston^Άνδρας^Dragonborn^Fighter^Psi Warrior^12^7^Πρώτος των Awakened^The Awakened^Datasphere's Reach^Pale Array (SET-096)^Φιλικός^21^156^Lance (mounted)^+9^1d12+5 διατρητικό^-^-^σφυρίχτρα αξιωματικού σε φθαρμένο κορδόνι; πλέγμα Cartographer 19 κόμβων; μισή σκισμένη χάρτα· το άλλο μισό λείπει^Κουβαλάει ένα shard που βουίζει και κάνει ότι δεν βουίζει.^Προφορά που κανείς δεν τοποθετεί, και δίνει διαφορετική καταγωγή κάθε φορά που ρωτιέται.
SL-01863^Kairon Cask^Άνδρας^Tiefling^Rogue^Assassin^4^1^Σκοπός^New Grandia Authority^Datasphere's Reach^Ninth Node (SET-090)^Εχθρικός^14^33^Shortsword (Sneak Attack)^+5^1d6+3 + 2d6 διατρητικό^-^-^φλασκί λαδιού λάμπας χωρίς λάμπα; ηχογράφηση που παίζει μόνο την αυγή; κλειδί χωρίς κλειδαριά^Σκάβει ένα signal-shard από τοίχο με τεράστια υπομονή.^Αργος και μετρημένος· δεν υψώνει ποτέ τη φωνή του και δεν επαναλαμβάνει.
SL-01865^Helja Ostwind^Γυναίκα^Dwarf^Artificer^-^1^1/8^Σταβλίτης^The Awakened^Datasphere's Reach^Waking Terminus (SET-092)^Εχθρική^18^12^Eldritch Cannon^+5^2d8+3 τέμνον^Detect Magic; Cure Wounds; Catapult; Faerie Fire^-^ρολό εργαλείων πεδίου; shard που παίζει μία λέξη σε βρόχο; μισή σκισμένη χάρτα· το άλλο μισό λείπει^Ρωτάει αν θέλετε τη μακροσκελή απάντηση ή την αληθινή.^Απαντάει με παροιμίες, τις μισές από τις οποίες επινοεί.
SL-01866^Torg Grimsby^Άνδρας^Orc^Cleric^Light Domain^5^3^Μεταφορέας μεταλλεύματος^The Awakened^Datasphere's Reach^Silent Node (SET-091)^Ουδέτερος^18^46^Sacred Flame^+7^1d8+4 τέμνον^Silence; Healing Word; Aid; Bless^-^κομποσκοίνι με τέσσερις χάντρες να λείπουν; απομαγνητοφώνηση συνομιλίας που δεν έκανε; απόδειξη θανάτου που δεν έχει συμβεί ακόμα^Ανταλλάσσει πληροφορία με πληροφορία, ξεκινώντας λέγοντάς σας κάτι αληθινό.^Απαντάει με παροιμίες, τις μισές από τις οποίες επινοεί.
SL-01895^Sovan Tallowmere^Άνδρας^Half-Elf^Wizard^School of Evocation^3^1/2^Καμπανάρης^The Awakened^Datasphere's Reach^Ninth Cluster (SET-094)^Εχθρικός^11^20^Fire Bolt^+5^110 fire^Sleep; Detect Magic; Shield; Grease^-^μηχανισμός με τα τρία φεγγάρια; απομαγνητοφώνηση συνομιλίας που δεν έκανε; λίστα με έξι ονόματα, τα τέσσερα διαγραμμένα^Προσφέρεται να απαντήσει σε μία ερώτηση ειλικρινά με αντάλλαγμα μία.^Χρησιμοποιεί λόγια γραμματική και χυδαίο λεξιλόγιο στην ίδια ανάσα.
