ID^Name^Gender^Ancestry^Class^Subclass^Level^CR^Role^Faction^Region^Settlement^Disposition^AC^HP^Main_Attack^Attack_Bonus^Damage^Key_Spells^Constellation^Notable_Items^First_Met^Speech_Quirks
SL-00001^Temperance Zell^Γυναίκα^Tiefling^Druid^-^1^1/8^Παραγιός μάγειρα^Guardians^New Grandia^Lower Row (SET-016)^Ουδέτερη^15^11^Starry Form (The Long Shot)^+5^1d8+3 radiant^Goodberry; Entangle; Thunderwave; Healing Word^-^σακούλι με σπόρους εξαφανισμένων χόρτων; κλειδί δωματίου στην πάνω συνοικία; μια χάρη που οφείλει κάποιος τον οποίο το party θα χρειαστεί^Στην κάτω αγορά αγοράζει ακριβώς ένα πράγμα, πολύ προσεκτικά.^Βραχνιάζει μέσα σε μια ώρα κουβέντας και μοιράζει τις προτάσεις της ανάλογα.
SL-01354^Sylve Dunwich^Γυναίκα^Elf^Ranger^Fey Wanderer^10^5^Φύλακας του περάσματος^Guardians^New Grandia^Lower Row (SET-016)^Φιλική^15^98^Shortsword pair^+9^1d6+5 διατρητικό^Hunter's Mark; Nondetection; Pass Without Trace; Lesser Restoration^-^πυξίδα Drifter's Road; φυλλάδιο που υποστηρίζει ότι τα shields ήταν λάθος; όνομα γραμμένο σε χέρι και ξαναγραμμένο κάθε μέρα^Στην κάτω αγορά αγοράζει ακριβώς ένα πράγμα, πολύ προσεκτικά.^Μιλάει γρήγορα όταν λέει ψέματα και αργά όταν λέει αλήθεια, και το ξέρει.
SL-01374^Miraeth Larkspur^Γυναίκα^Elf^Fighter^Eldritch Knight^5^2^Επιθεωρητής wards^New Grandia Authority^New Grandia^Old Terrace (SET-023)^Φιλική^19^59^Halberd^+7^1d10+4 τέμνον^-^-^ασπίδα με τρία διαφορετικά οικόσημα καρφωμένα το ένα πάνω στο άλλο; πλαστό clearance sigil; γραμμάτιο από faction που αρνείται ότι το εξέδωσε^Στην κάτω αγορά αγοράζει ακριβώς ένα πράγμα, πολύ προσεκτικά.^Απευθύνεται σε ομάδες και όχι σε άτομα, ακόμα κι όταν είστε ένας.
SL-01383^Rilla Charnwood^Γυναίκα^Halfling^Barbarian^Path of the Berserker^5^2^Μεσάζων χρεών^New Grandia Authority^New Grandia^Lower Row (SET-016)^Φιλική^16^55^Greatsword^+7^2d6+4 τέμνον^-^-^greatsword με χαυλιόδοντα αγριόχοιρου; city clearance sigil; σφραγισμένο φιαλίδιο με μόνο μια ημερομηνία^Κατεβάζει μια αναρτημένη ανακοίνωση και τη βάζει πίσω πανομοιότυπη.^Η προφορά της βαραίνει μόλις τον ρωτήσουν από πού είναι.
SL-01389^Karash Cask^Άνδρας^Half-Orc^Bard^College of Lore^5^3^Επόπτης nanite^Guardians^New Grandia^Vault Quarter (SET-017)^Ουδέτερος^16^39^Rapier^+7^1d8+4 διατρητικό^Healing Word; Dissonant Whispers; Invisibility; Shatter^-^βιβλίο με τραγούδια άλλων, χωρίς αναφορά; δελτίο σειράς από υπηρεσία που δεν υπάρχει πια; απλήρωτη επικήρυξη για τέρας ήδη νεκρό^Στέκεται σε παράθυρο κοιτώντας τη συνοικία από κάτω και μετράει κάτι.^Μιλάει σε δεύτερο πρόσωπο για τις δικές του εμπειρίες — «μαθαίνεις, μετά από λίγο».
SL-01397^Etch Mourn^Γυναίκα^Awakened Construct^Bard^College of Valor^12^8^Σφραγιστής των scars^Guardians^New Grandia^Mill Quarter (SET-021)^Εχθρική^17^103^Shortsword^+9^1d6+5 διατρητικό^Bane; Dissonant Whispers; Invisibility; Hold Person^-^δέρμα τυμπάνου από θηρίο που έχει πια εξαφανιστεί; κλειδί δωματίου στην πάνω συνοικία; γράμμα που δεν στάλθηκε ποτέ^Ανακρίνει έναν μάρτυρα με ανησυχητική ευγένεια.^Απαντάει με παροιμίες, τις μισές από τις οποίες επινοεί.
SL-01407^Dorran Ivorel^Άνδρας^Human^Ranger^Beast Master^9^5^Κούριερ αρχείου^Guardians^New Grandia^Old Quarter (SET-013)^Ουδέτερος^15^88^Hand crossbow^+9^1d6+5 διατρητικό^Conjure Barrage; Fog Cloud; Goodberry; Ensnaring Strike^-^σφυρίχτρα κουρδισμένη για ένα μόνο ζώο; δελτία μερίδας για συνοικία όπου δεν επιτρέπεται να μπει; debt-token από τους Lifeweavers^Τρώει όρθιος πάνω στο τείχος σε αλλαγή βάρδιας.^Γρήγορη, υπερδιεγερμένη ομιλία· διακόπτει τον εαυτό του με διορθώσεις και παρενθέσεις.
SL-01418^Marla Mallory^Γυναίκα^Human^Artificer^Battle Smith^3^1/2^Διαλογέας μεταλλεύματος^Guardians^New Grandia^Mill Quarter (SET-021)^Ουδέτερη^18^30^Thunder Gauntlets^+5^1d8+3 θλαστικό^Catapult; Absorb Elements; Detect Magic; Faerie Fire^-^πρωτότυπο Guardian Armor; κλειδί δωματίου στην πάνω συνοικία; απόδειξη θανάτου που δεν έχει συμβεί ακόμα^Στέκεται σε παράθυρο κοιτώντας τη συνοικία από κάτω και μετράει κάτι.^Μιλάει δύο γλώσσες στην ίδια πρόταση και θεωρεί ότι παρακολουθείτε.
SL-01423^Vann Ashlow^Άνδρας^Half-Orc^Rogue^Assassin^15^9^Πρεσβύτερος του Circle^The Awakened^New Grandia^Mill Quarter (SET-021)^Φιλικός^16^142^Dagger (Sneak Attack)^+10^1d4+5 + 8d6 διατρητικό^-^-^φιαλίδιο δηλητηρίου επαφής από nanites; δελτίο σειράς από υπηρεσία που δεν υπάρχει πια; σφραγισμένο φιαλίδιο με μόνο μια ημερομηνία^Στην κάτω αγορά αγοράζει ακριβώς ένα πράγμα, πολύ προσεκτικά.^Υπερπροφέρει κάθε λέξη, έχοντας μάθει τη γλώσσα αργά και τυπικά.
SL-01425^Nol Pinfold^Άνδρας^Human^Barbarian^Path of the Zealot^6^3^Επόπτης nanite^Guardians^New Grandia^Mill Quarter (SET-021)^Φιλικός^15^69^Maul^+7^2d6+4 θλαστικό^-^-^τσεκούρι με χαραγμένο όνομα στο στειλιάρι, όχι το δικό του; πλαστό clearance sigil; κλειδί τυλιγμένο σε ύφασμα, ποτέ χρησιμοποιημένο^Σταματάει το party σε checkpoint για μια ασυμφωνία στα χαρτιά που τεχνικά υπάρχει.^Χρησιμοποιεί κυνηγετική ορολογία για κάθε ανθρώπινη συναλλαγή.
SL-01442^Mishann Dunmarrow^Γυναίκα^Dragonborn^Ranger^Gloom Stalker^5^2^Πράκτορας χαρτών^New Grandia Authority^New Grandia^Mill Quarter (SET-021)^Εχθρική^15^45^Hand crossbow^+7^1d6+4 διατρητικό^Hunter's Mark; Goodberry; Pass Without Trace; Cure Wounds^-^χάρτης πηγών νερού, ενημερωμένος κάθε βδομάδα; δελτίο σειράς από υπηρεσία που δεν υπάρχει πια; σύμβολο ενός Circle που δεν συνεδριάζει πια^Στέκεται σε παράθυρο κοιτώντας τη συνοικία από κάτω και μετράει κάτι.^Αβίαστη και υπερβολικά ευγενικη· διατυπώνει κάθε απειλή ως ερώτηση.
SL-01453^Immeral Cask^Άνδρας^Elf^Artificer^Alchemist^5^2^Φρουρός καραβανιού^The Awakened^New Grandia^Lower Row (SET-016)^Ουδέτερος^19^54^Eldritch Cannon^+7^2d8+4 τέμνον^Heat Metal; Catapult; Cure Wounds; Enhance Ability^-^ρολό εργαλείων πεδίου; πλαστό clearance sigil; λίστα με έξι ονόματα, τα τέσσερα διαγραμμένα^Κοιμάται σε κλιμακοστάσιο με ρόμπα ακαδημίας.^Απαντάει επαναλαμβάνοντας την ερώτηση, για να κερδίσει χρόνο.
SL-01467^Aelis Northwind^Γυναίκα^Elf^Sorcerer^Aberrant Sorcery^3^1/2^Λυχνοκόπος^Independent^New Grandia^Old Terrace (SET-023)^Φιλική^11^24^Fire Bolt^+5^110 fire^Chromatic Orb; Burning Hands; Magic Missile; Absorb Elements^-^φιαλίδιο νερού καταιγίδας που δεν έχει κατακαθίσει; απόδειξη για χρέος ήδη πληρωμένο; παιδικό γράμμα με παραλήπτη κάποιον του party^Περιμένει σε προθάλαμο που σας είπαν ότι ήταν άδειος.^Τελειώνει τις προτάσεις των άλλων και έχει δίκιο αρκετά συχνά ώστε να εκνευρίζει.
SL-01478^Ielenia Stoneglass^Γυναίκα^Elf^Fighter^Psi Warrior^12^7^Πιλότος καταιγίδων^New Grandia Authority^New Grandia^Old Row (SET-020)^Ουδέτερη^19^142^Lance (mounted)^+9^1d12+5 διατρητικό^-^-^βαρίδια ρίψης; κλειδί δωματίου στην πάνω συνοικία; πειθαρχική αναφορά, ανοιχτή ακόμα^Εκπαιδεύει μια ομάδα στο εσωτερικό τείχος και κόβει τη διαταγή στη μέση μόλις σας δει.^Φωνή ρυθμισμένη να περνάει πάνω από μηχανήματα· τρομάζει κόσμο σε κλειστούς χώρους.
SL-01507^Muriel Umber^Γυναίκα^Aasimar^Barbarian^Path of the Berserker^3^1/2^Νερουλάς^New Grandia Authority^New Grandia^Lower Row (SET-016)^Φιλική^14^32^Handaxe pair^+5^1d6+3 τέμνον^-^-^επίδεσμοι γροθιάς σκληρυμένοι από παλιό αίμα; φυλλάδιο που υποστηρίζει ότι τα shields ήταν λάθος; σφραγισμένο φιαλίδιο με μόνο μια ημερομηνία^Στην κάτω αγορά αγοράζει ακριβώς ένα πράγμα, πολύ προσεκτικά.^Δεν χρησιμοποιεί ποτέ ονόματα, μόνο «εσύ» και «αυτοί», ακόμα και για τους απόντες.
SL-01517^Nessa Ashcombe^Γυναίκα^Human^Sorcerer^-^1^1/8^Σταβλίτης^Independent^New Grandia^Old Terrace (SET-023)^Φιλική^12^7^Chromatic Orb^+5^1d8 lightning^Absorb Elements; Burning Hands; Chromatic Orb; Magic Missile^-^δαχτυλίδι που ζεσταίνεται όταν λέει ψέματα; κλειδί δωματίου στην πάνω συνοικία; μια χάρη που οφείλει κάποιος τον οποίο το party θα χρειαστεί^Κάνει μάθημα στον δρόμο σε παιδιά που θα έπρεπε να είναι αλλού.^Μιλάει όσο δουλεύει και κόβεται στη μέση όταν συγκεντρώνεται· δεν τελειώνει ποτέ αυτές τις προτάσεις.
SL-01528^Dumah Lock^Άνδρας^Aasimar^Bard^College of Dance^8^5^Λαθρέμπορος^New Grandia Authority^New Grandia^Lower Row (SET-016)^Φιλικός^15^70^Hand crossbow^+7^1d6+4 διατρητικό^Invisibility; Shatter; Healing Word; Enhance Ability^-^βιβλίο με ονόματα που κανείς δεν θα τραγουδήσει; πλαστό clearance sigil; κατάστιχο με κωδικοποιημένα όλα τα χρέη της κάτω πόλης^Φράζει ευγενικά τον δρόμο σας, και μόνο τον δικό σας.^Δεν μπορεί να ψιθυρίσει· ο ψίθυρός του ακούγεται πιο μακριά από την κανονική του φωνή.
SL-01540^Wendel Southgate^Άνδρας^Human^Barbarian^Path of the World Tree^5^2^Αναγνώστης άστρων^Independent^New Grandia^Lantern Row (SET-019)^Ουδέτερος^15^59^Greatsword^+7^2d6+4 τέμνον^-^-^greatsword με χαυλιόδοντα αγριόχοιρου; ειδοποίηση χρέους ακαδημίας; debt-token από τους Lifeweavers^Αναρτά ανακοίνωση αμοιβής με το ίδιο του το όνομα διαγραμμένο.^Η προφορά του βαραίνει μόλις τον ρωτήσουν από πού είναι.
SL-01542^Ilesse Cobble^Γυναίκα^Human^Warlock^The Great Old One^8^5^Καπετάνιος route^New Grandia Authority^New Grandia^Old Terrace (SET-023)^Ουδέτερη^14^85^Eldritch Blast^+7^2 δέσμες, 1d10+4 force η καθεμία^Charm Person; Hold Person; Misty Step; Arms of Hadar^-^φανάρι από καπνισμένο γυαλί; φυλλάδιο που υποστηρίζει ότι τα shields ήταν λάθος; κλειδί τυλιγμένο σε ύφασμα, ποτέ χρησιμοποιημένο^Ανακρίνει έναν μάρτυρα με ανησυχητική ευγένεια.^Αφηγείται σιγανά τις ίδιες της τις κινήσεις όσο τις κάνει.
SL-01552^Bardryn Dross^Γυναίκα^Dwarf^Fighter^-^1^1/8^Συντηρητής shield^New Grandia Authority^New Grandia^Lantern Row (SET-019)^Φιλική^19^12^Longsword^+5^1d8+3 τέμνον^-^-^χαρακωμένο greatsword; δελτία μερίδας για συνοικία όπου δεν επιτρέπεται να μπει; γραπτή ομολογία υπογεγραμμένη από κάποιον που ζει ακόμα^Χάνει μια διαφωνία με έναν υπάλληλο και την κερδίζει μια ώρα μετά, γραπτώς.^Μετράει τις λέξεις της και ξοδεύει καμιά τριανταριά τη μέρα· για τα υπόλοιπα νεύει και χειρονομεί.
SL-01554^Nyx Saltmarsh^Γυναίκα^Gnome^Cleric^Light Domain^4^1^Φροντιστής σκύλων^New Grandia Authority^New Grandia^Old Row (SET-020)^Ουδέτερη^16^34^Warhammer^+5^1d8+3 θλαστικό^Guiding Bolt; Cure Wounds; Bless; Healing Word^-^ραγισμένο field-bowl (σύμβολο Mender's Bowl); δελτίο σειράς από υπηρεσία που δεν υπάρχει πια; πορτρέτο κάποιου που το party θα συναντήσει αργότερα^Στην ουρά για μερίδες του shield-district με χαρτιά που δεν θα σταθούν.^Δίνει οδηγίες με ορόσημα που δεν υπάρχουν πια.
